,First X,Last X,Peak X,Peak Y,Area,%Area,Peak
071218_28 green_LineProfile_8.tif,50.8,54.14,52.0,0.0033,0.007658,33.68,5
071818_22 green_LineProfile_1.tif,1.0,120.0,41.0,0.116,9.157,100.0,1
071818_22 green_LineProfile_2.tif,3.05,120.0,44.0,0.1104,7.866,100.0,2
071818_22 green_LineProfile_3.tif,2.358,120.0,44.0,0.1084,8.164,99.97,2
071818_22 green_LineProfile_4.tif,3.32,58.72,41.0,0.04097,1.396,59.44,1
071818_22 green_LineProfile_5.tif,81.61,116.9,101.0,0.03531,0.5637,54.25,7
071818_22 green_LineProfile_6.tif,79.46,112.9,101.0,0.04652,0.8108,51.62,3
071818_22 green_LineProfile_7.tif,3.214,55.69,40.0,0.02674,0.664,50.47,2
071818_22 green_LineProfile_8.tif,15.95,53.89,42.0,0.02877,0.5351,59.09,2
071818_23 green_LineProfile_1.tif,1.0,118.0,39.0,0.328,30.07,100.0,1
071818_23 green_LineProfile_2.tif,1.0,118.0,105.0,0.2776,25.55,100.0,1
071818_23 green_LineProfile_3.tif,1.0,118.0,26.0,0.1334,9.121,100.0,1
071818_23 green_LineProfile_4.tif,2.564,59.17,26.0,0.09686,3.131,79.62,2
071818_23 green_LineProfile_5.tif,3.672,61.44,29.0,0.1093,3.939,69.68,2
071818_23 green_LineProfile_6.tif,3.614,65.8,30.0,0.1239,4.562,64.18,2
071818_23 green_LineProfile_7.tif,2.474,57.78,29.0,0.07968,2.291,80.69,2
071818_23 green_LineProfile_8.tif,8.115,57.19,32.0,0.05949,1.795,81.23,4
071818_24 green_LineProfile_2.tif,37.05,72.58,49.0,0.07668,1.738,69.16,1
071818_24 green_LineProfile_3.tif,35.53,73.39,49.0,0.06306,1.608,73.7,2
071818_24 green_LineProfile_4.tif,31.73,67.95,54.0,0.07547,1.915,68.02,5
071818_24 green_LineProfile_5.tif,32.45,72.43,50.0,0.07863,2.057,64.48,4
071818_24 green_LineProfile_6.tif,34.58,72.86,53.0,0.0731,1.863,63.66,5
071818_24 green_LineProfile_7.tif,32.4,68.58,55.0,0.05516,1.303,66.03,4
071818_24 green_LineProfile_8.tif,34.45,71.5,55.0,0.04944,1.155,72.11,6
071818_26 green_LineProfile_2.tif,36.46,52.93,52.0,0.05731,0.4,88.93,3
071818_26 green_LineProfile_3.tif,,,,,,,1
071818_26 green_LineProfile_4.tif,6.2,9.731,8.0,0.02536,0.05358,51.02,2
071818_26 green_LineProfile_5.tif,52.74,63.1,55.0,0.03326,0.1778,52.08,10
071818_26 green_LineProfile_6.tif,54.17,57.57,56.0,0.01668,0.03226,74.07,2
071818_26 green_LineProfile_7.tif,53.1,60.1,58.0,0.03093,0.1461,100.0,1
071818_26 green_LineProfile_8.tif,53.16,60.12,56.0,0.03415,0.1028,99.36,2
071818_27 green_LineProfile_2.tif,11.52,117.0,113.0,0.281,21.92,100.0,1
071818_27 green_LineProfile_3.tif,11.32,13.26,12.0,0.0431,0.04661,100.0,1
071818_27 green_LineProfile_4.tif,1.0,4.881,4.0,0.06809,0.1359,90.17,1
071818_27 green_LineProfile_6.tif,109.1,117.0,114.0,0.05325,0.2086,94.93,6
071818_27 green_LineProfile_7.tif,,,,,,,1
071818_27 green_LineProfile_8.tif,88.32,117.0,107.0,0.1303,2.754,54.6,4
071818_28 green_LineProfile_1.tif,20.0,64.48,45.0,0.08702,2.222,95.07,1
071818_28 green_LineProfile_2.tif,28.61,29.68,29.0,0.008974,0.004825,51.63,2
071818_28 green_LineProfile_3.tif,1.0,1.285,1.0,0.009549,0.001359,100.0,1
071818_28 green_LineProfile_4.tif,27.35,32.37,30.0,0.03579,0.097,23.04,4
071818_28 green_LineProfile_5.tif,26.26,53.88,48.0,0.07041,1.095,68.25,2
071818_28 green_LineProfile_6.tif,56.24,61.94,57.0,0.05424,0.1981,28.12,7
071818_28 green_LineProfile_7.tif,56.74,61.97,61.0,0.02869,0.09354,33.77,8
071818_28 green_LineProfile_8.tif,20.28,40.87,32.0,0.08403,1.139,50.51,2
071818_210 green_LineProfile_1.tif,3.44,53.9,26.0,0.04946,1.327,96.98,1
071818_210 green_LineProfile_2.tif,5.043,54.0,26.0,0.02268,0.5038,91.23,3
071818_210 green_LineProfile_3.tif,3.241,48.96,26.0,0.03639,1.043,96.12,2
071818_210 green_LineProfile_4.tif,32.6,36.92,36.0,0.009099,0.01529,32.77,3
071818_210 green_LineProfile_5.tif,93.46,99.0,98.0,0.002799,0.008517,20.46,12
071818_210 green_LineProfile_6.tif,84.42,97.85,86.0,0.007231,0.03848,40.45,14
071818_210 green_LineProfile_7.tif,71.18,75.73,73.0,0.005484,0.01457,42.24,10
071818_210 green_LineProfile_8.tif,71.12,90.12,73.0,0.009629,0.06915,48.78,7
071818_211 green_LineProfile_1.tif,5.562,99.0,45.0,0.1051,8.231,100.0,1
071818_211 green_LineProfile_2.tif,5.623,99.0,49.0,0.1296,9.984,100.0,1
071818_211 green_LineProfile_3.tif,5.546,99.0,43.0,0.05173,3.138,100.0,1
071818_211 green_LineProfile_4.tif,35.8,99.0,49.0,0.09654,4.859,72.22,3
071818_211 green_LineProfile_5.tif,36.22,99.0,49.0,0.1239,5.112,72.81,2
071818_211 green_LineProfile_6.tif,5.972,99.0,11.0,0.1341,7.91,100.0,1
071818_211 green_LineProfile_7.tif,5.786,99.0,11.0,0.1278,8.11,100.0,1
071818_211 green_LineProfile_8.tif,35.12,99.0,49.0,0.1519,6.913,72.88,2
071818_212 green_LineProfile_1.tif,71.2,100.0,81.0,0.06271,1.485,54.03,6
071818_212 green_LineProfile_2.tif,71.05,100.0,81.0,0.05604,1.242,53.05,6
071818_212 green_LineProfile_3.tif,71.28,100.0,100.0,0.06531,1.497,53.58,9
071818_212 green_LineProfile_4.tif,71.08,100.0,84.0,0.0464,0.989,46.34,6
071818_212 green_LineProfile_5.tif,1.0,45.33,35.0,0.02252,0.4283,57.31,1
071818_212 green_LineProfile_6.tif,20.43,45.43,35.0,0.01888,0.1475,31.27,4
071818_212 green_LineProfile_7.tif,17.36,45.59,35.0,0.02197,0.3005,38.62,2
071818_212 green_LineProfile_8.tif,31.14,45.31,39.0,0.009533,0.05258,34.94,6
071818_42agreen_LineProfile_2.tif,48.46,100.2,87.0,0.2882,8.813,83.75,8
071818_42agreen_LineProfile_3.tif,53.05,98.68,91.0,0.1326,2.985,89.01,8
071818_42agreen_LineProfile_4.tif,51.3,98.7,74.0,0.1593,3.538,96.1,7
071818_42agreen_LineProfile_5.tif,50.27,98.81,93.0,0.1575,3.399,89.45,6
071818_42agreen_LineProfile_6.tif,38.43,52.0,42.0,0.08398,0.5432,19.4,8
071818_42agreen_LineProfile_7.tif,93.89,102.5,100.0,0.03461,0.2016,25.43,13
071818_42b green_LineProfile_1.tif,97.1,120.0,119.0,0.03413,0.4849,67.73,15
071818_42b green_LineProfile_2.tif,96.34,120.0,108.0,0.02765,0.3552,85.57,10
071818_42b green_LineProfile_3.tif,97.26,120.0,111.0,0.03399,0.5111,69.44,16
071818_42b green_LineProfile_4.tif,100.2,120.0,112.0,0.02506,0.3286,84.9,7
071818_42b green_LineProfile_5.tif,98.49,120.0,103.0,0.04048,0.6063,73.86,11
071818_42b green_LineProfile_6.tif,102.3,107.6,106.0,0.02656,0.06725,47.38,4
071818_42b green_LineProfile_7.tif,100.1,120.0,103.0,0.04087,0.4287,62.68,13
071818_42b green_LineProfile_8.tif,98.22,109.8,107.0,0.02164,0.1374,45.36,8
071818_43a green_LineProfile_2.tif,50.44,93.68,88.0,0.2575,6.438,65.2,3
071818_43a green_LineProfile_3.tif,62.32,93.74,78.0,0.1253,2.917,47.96,4
071818_43a green_LineProfile_4.tif,5.159,38.32,34.0,0.1565,2.532,50.03,2
071818_43a green_LineProfile_5.tif,82.56,93.4,88.0,0.06546,0.4569,27.36,15
071818_43a green_LineProfile_6.tif,1.418,11.69,3.0,0.04066,0.2082,30.12,1
071818_44a green_LineProfile_2.tif,35.59,83.73,67.0,0.1982,5.747,100.0,2
071818_44a green_LineProfile_3.tif,58.05,82.71,71.0,0.1477,2.158,71.11,4
071818_44a green_LineProfile_4.tif,36.38,82.64,70.0,0.1249,2.722,100.0,1
071818_44a green_LineProfile_5.tif,55.1,83.85,70.0,0.07134,1.213,72.23,4
071818_44a green_LineProfile_6.tif,80.97,87.09,86.0,0.02545,0.1007,74.82,10
071818_44a green_LineProfile_7.tif,13.68,31.77,25.0,0.05397,0.4196,39.03,3
071818_44b green_LineProfile_1.tif,82.32,119.0,103.0,0.03371,0.6411,72.12,12
071818_44b green_LineProfile_2.tif,83.73,119.0,105.0,0.03233,0.6026,86.09,14
071818_44b green_LineProfile_3.tif,94.01,110.3,105.0,0.03424,0.2416,43.93,13
071818_44b green_LineProfile_4.tif,81.99,119.0,110.0,0.03948,0.8223,67.07,11
071818_44b green_LineProfile_5.tif,98.38,111.5,103.0,0.01098,0.08133,31.96,10
071818_44b green_LineProfile_6.tif,101.3,119.0,119.0,0.03921,0.2764,64.59,8
071818_44b green_LineProfile_7.tif,83.92,119.0,105.0,0.04665,0.9175,73.02,7
071818_44b green_LineProfile_8.tif,81.45,119.0,109.0,0.0616,1.541,59.23,5
071818_47a green_LineProfile_2.tif,3.617,7.988,5.0,0.05514,0.1448,21.62,2
071818_47a green_LineProfile_3.tif,3.38,12.91,10.0,0.05139,0.1932,49.35,2
071818_47a green_LineProfile_4.tif,3.039,6.978,6.0,0.04969,0.1162,28.83,2
071818_47a green_LineProfile_5.tif,57.62,74.48,63.0,0.05212,0.4153,31.16,8
071818_47a green_LineProfile_6.tif,56.89,74.98,63.0,0.09227,0.6116,36.14,7
071818_47a green_LineProfile_7.tif,1.0,35.63,31.0,0.1602,1.479,64.01,1
071818_47a green_LineProfile_8.tif,6.055,12.14,7.0,0.03676,0.06174,42.88,2
071818_47b green_LineProfile_1.tif,22.9,120.0,34.0,0.0861,4.563,84.78,3
071818_47b green_LineProfile_2.tif,23.73,53.47,32.0,0.06063,1.128,35.71,2
071818_47b green_LineProfile_3.tif,7.595,120.0,106.0,0.2282,13.23,99.45,4
071818_47b green_LineProfile_4.tif,3.068,120.0,70.0,0.1063,8.218,99.46,2
071818_47b green_LineProfile_5.tif,33.1,46.98,45.0,0.07738,0.5399,33.48,8
071818_47b green_LineProfile_6.tif,57.59,77.76,72.0,0.04697,0.5076,35.32,9
071818_47b green_LineProfile_8.tif,56.39,97.3,80.0,0.1118,3.017,40.03,3
071818_48a green_LineProfile_1.tif,81.25,120.0,97.0,0.1937,5.078,43.07,4
071818_48a green_LineProfile_2.tif,53.18,80.51,54.0,0.146,2.769,34.4,2
071818_48a green_LineProfile_3.tif,52.95,81.13,58.0,0.19,3.478,38.48,2
071818_48a green_LineProfile_4.tif,52.97,83.98,59.0,0.2029,4.2,40.74,2
071818_48a green_LineProfile_5.tif,52.96,103.8,54.0,0.1878,5.845,62.63,3
071818_48a green_LineProfile_6.tif,52.82,100.0,54.0,0.1784,5.152,59.65,2
071818_48a green_LineProfile_7.tif,52.66,99.74,56.0,0.1917,5.264,61.18,2
071818_48a green_LineProfile_8.tif,52.73,102.2,61.0,0.2497,7.512,57.47,3
071818_48b green_LineProfile_1.tif,12.21,35.84,23.0,0.05999,0.7817,53.06,2
071818_48b green_LineProfile_2.tif,11.03,36.57,23.0,0.06706,1.104,33.92,4
071818_48b green_LineProfile_3.tif,52.67,101.4,60.0,0.08232,2.382,53.07,3
071818_48b green_LineProfile_6.tif,52.68,96.05,56.0,0.1032,1.941,70.06,6
071818_48b green_LineProfile_7.tif,21.06,38.21,27.0,0.09253,0.9887,38.98,3
071818_48b green_LineProfile_8.tif,60.28,93.88,86.0,0.06881,1.028,41.69,7
071818_410 green_LineProfile_2.tif,17.5,37.73,36.0,0.09918,0.7804,55.89,4
071818_410 green_LineProfile_3.tif,5.747,72.0,25.0,0.1102,3.232,97.36,2
071818_410 green_LineProfile_4.tif,12.01,25.94,14.0,0.06667,0.3139,53.36,3
071818_410 green_LineProfile_5.tif,12.17,14.34,13.0,0.01612,0.01979,24.51,3
071818_410 green_LineProfile_6.tif,22.2,23.26,23.0,0.023,0.01219,50.56,4
071818_410 green_LineProfile_7.tif,12.22,20.35,15.0,0.02876,0.0921,52.48,4
071818_410 green_LineProfile_8.tif,12.48,17.74,17.0,0.03455,0.07295,92.15,3
071818_411 green_LineProfile_2.tif,83.53,90.32,88.0,0.02042,0.05492,26.21,7
071818_411 green_LineProfile_3.tif,98.28,111.0,100.0,0.01749,0.1229,27.37,17
071818_411 green_LineProfile_4.tif,65.78,70.63,68.0,0.02745,0.06068,18.25,9
071818_411 green_LineProfile_5.tif,75.19,81.04,76.0,0.01874,0.04164,37.58,8
071818_411 green_LineProfile_6.tif,71.0,76.53,75.0,0.01451,0.04634,55.24,6
071818_411 green_LineProfile_7.tif,74.31,77.32,76.0,0.01301,0.02114,55.37,8
071818_411 green_LineProfile_8.tif,61.27,78.67,77.0,0.02769,0.2788,86.28,7
071818_412 green_LineProfile_2.tif,70.36,104.0,79.0,0.07996,1.308,52.17,4
071818_412 green_LineProfile_4.tif,1.017,104.0,37.0,0.2884,21.46,100.0,1
071818_412 green_LineProfile_5.tif,1.455,104.0,57.0,0.476,36.09,100.0,1
071818_412 green_LineProfile_6.tif,1.367,104.0,53.0,0.7362,56.59,100.0,1
071818_412 green_LineProfile_7.tif,1.263,104.0,66.0,0.6772,50.23,100.0,1
071818_412 green_LineProfile_8.tif,1.0,104.0,4.0,0.8142,60.26,100.0,1
